CryoSleep,HomePlanet_Earth,HomePlanet_Europa,Cabin_deck_B,Cabin_deck_C,Cabin_side_P,RoomService,Spa,VRDeck,spending_Categ_Low,spending_Categ_Medium,spending_Categ_High,Transported
False,True,False,False,False,True,0.0,0.0,701.0,False,True,False,False
False,True,False,False,False,False,0.0,704.0,0.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,322.0,0.0,False,False,True,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,859.0,939.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,7.0,38.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,20.0,916.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,0.0,2787.0,52.0,False,False,True,False
False,False,False,False,False,True,38.0,0.0,404.0,False,True,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,0.0,1.0,1415.0,False,False,True,True
False,True,False,False,False,False,814.0,0.0,79.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,61.0,False,True,False,False
False,True,False,False,False,True,732.0,156.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,98.0,0.0,1082.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,151.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,270.0,False,True,False,True
False,False,False,False,False,True,382.0,22.0,2.0,False,True,False,True
False,True,False,False,False,False,1.0,1069.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,9.0,13.0,False,True,False,False
False,True,False,False,False,False,0.0,190.0,501.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,6.0,6235.0,434.0,False,False,True,False
False,True,False,False,False,True,582.0,148.0,53.0,False,True,False,False
False,True,False,False,False,True,576.0,0.0,9.0,False,True,False,False
False,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,322.0,3.0,298.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,523.0,4.0,811.0,False,True,False,False
False,True,False,False,False,True,41.0,29.0,0.0,False,True,False,False
False,False,False,False,False,True,949.0,5.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,611.0,44.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,0.0,0.0,1513.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,2433.0,647.0,False,False,True,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,22.0,1.0,False,True,False,True
False,False,False,False,False,True,878.0,0.0,0.0,False,True,False,False
False,False,True,False,False,False,0.0,0.0,1.0,False,False,True,False
False,True,False,False,False,True,1961.0,54.0,40.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,397.0,False,True,False,False
False,True,False,False,False,False,261.0,107.0,1132.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,283.0,3.0,False,True,False,False
False,True,False,False,False,True,0.0,554.0,143.0,False,True,False,False
False,True,False,False,False,False,51.0,0.0,436.0,False,True,False,True
False,True,False,False,False,False,1364.0,0.0,21.0,False,True,False,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,717.0,1559.0,4828.0,False,False,True,False
False,True,False,False,False,False,168.0,166.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,666.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,10.0,5.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,525.0,1889.0,False,True,False,False
False,False,False,False,False,True,2206.0,0.0,19.0,False,True,False,False
False,True,False,False,False,True,0.0,153.0,0.0,False,True,False,False
False,False,False,False,False,False,275.0,24.0,0.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,564.0,880.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,971.0,0.0,False,True,False,False
False,False,False,False,False,False,263.0,44.0,0.0,False,True,False,True
False,False,False,False,False,True,271.0,117.0,0.0,False,True,False,True
False,True,False,False,False,True,30.0,267.0,6.0,False,True,False,False
False,True,False,False,False,True,1.0,0.0,96.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,1231.0,1.0,3.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,218.0,770.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,47.0,0.0,False,True,False,True
False,True,False,False,False,True,6.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,607.0,227.0,0.0,False,True,False,True
False,False,False,False,False,True,922.0,91.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,705.0,13.0,0.0,False,True,False,True
False,True,False,False,False,False,202.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,290.0,35.0,0.0,False,True,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,41.0,572.0,0.0,False,True,False,False
False,False,True,True,False,True,0.0,2393.0,0.0,False,False,True,False
False,False,True,False,True,False,241.0,2290.0,2.0,False,False,True,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,486.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,702.0,False,True,False,False
False,False,True,False,False,False,0.0,1866.0,217.0,False,True,False,False
False,False,True,False,True,False,13.0,0.0,12323.0,False,False,True,False
False,True,False,False,False,False,0.0,0.0,2.0,False,True,False,True
False,True,False,False,False,False,38.0,1.0,31.0,False,True,False,True
False,True,False,False,False,True,89.0,258.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,1.0,0.0,False,True,False,False
False,True,False,False,False,True,662.0,79.0,148.0,False,True,False,False
False,True,False,False,False,False,0.0,594.0,120.0,False,True,False,False
False,False,True,True,False,True,0.0,5.0,1968.0,False,False,True,True
False,True,False,False,False,True,0.0,87.0,1232.0,False,True,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,467.0,0.0,307.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,433.0,False,True,False,False
False,True,False,False,False,False,35.0,0.0,816.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,487.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,214.0,50.0,False,True,False,True
False,True,False,False,False,True,1.0,0.0,57.0,False,True,False,True
False,True,False,False,False,True,1177.0,0.0,1.0,False,True,False,False
False,True,False,False,False,True,3905.0,4.0,53.0,False,False,True,False
False,False,True,False,True,False,0.0,175.0,60.0,False,False,True,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,False,1744.0,8.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,6.0,0.0,False,False,True,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,4702.0,190.0,0.0,False,False,True,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,61.0,0.0,False,True,False,True
False,False,True,False,True,False,0.0,0.0,168.0,False,False,True,True
False,True,False,False,False,True,454.0,324.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,94.0,356.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,751.0,1.0,0.0,False,True,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,101.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,340.0,False,True,False,False
False,True,False,False,False,True,456.0,0.0,5.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,10.0,False,True,False,True
False,False,False,False,False,False,286.0,12.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,677.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,13.0,367.0,1.0,False,True,False,False
False,False,True,False,True,True,0.0,434.0,10074.0,False,False,True,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,809.0,0.0,0.0,False,True,False,False
False,False,False,False,False,True,134.0,1450.0,0.0,False,True,False,False
False,True,False,False,False,True,37.0,696.0,63.0,False,True,False,True
False,False,True,False,True,True,0.0,287.0,3491.0,False,False,True,False
False,False,False,False,False,True,164.0,0.0,39.0,False,True,False,True
False,False,True,False,True,True,25.0,3198.0,459.0,False,False,True,False
False,False,False,False,False,False,1082.0,0.0,323.0,False,True,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,43.0,0.0,118.0,False,False,True,True
False,False,False,False,False,False,1690.0,0.0,0.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,101.0,9.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,4517.0,0.0,False,False,True,False
False,False,False,False,False,True,0.0,14.0,519.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,150.0,0.0,False,True,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,943.0,0.0,0.0,False,True,False,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
